Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
3496	0	52.72099	49.42946	3.291523	0.005384837
3497	1	53.70997	50.54435	3.165621	0.006107327
3498	0	53.67892	50.49168	3.187244	0.005976688
3499	1	53.48778	50.26251	3.22527	0.005753687
3500	0	53.62022	50.41703	3.203191	0.005882136
3501	1	53.50675	50.28411	3.222635	0.005768868
3502	0	53.69434	50.54654	3.147799	0.006217148
3503	1	53.65111	50.51878	3.132334	0.006314047
3504	0	53.6225	50.4198	3.202698	0.005885033
3505	1	53.65111	50.51878	3.132334	0.006314047
3506	0	53.60149	50.48063	3.120855	0.006386941
3507	1	52.78146	49.4938	3.287653	0.005405719
3508	0	53.66757	50.47648	3.191089	0.005953751
3509	1	53.28389	50.03548	3.24841	0.005622076
3510	0	52.08727	49.09433	2.992943	0.00725846
3511	1	53.27906	50.20189	3.07717	0.006672141
3512	0	53.21338	50.14271	3.07067	0.006715646
3513	1	52.50849	49.20427	3.304227	0.005316864
3514	0	52.98038	49.70648	3.273897	0.005480596
3515	1	53.68514	50.50031	3.184831	0.005991129
3516	0	53.63135	50.43064	3.200715	0.005896717
3517	1	53.63567	50.5073	3.128374	0.006339098
3518	0	52.69584	49.66621	3.029626	0.006997024
3519	1	49.92716	47.02846	2.898708	0.007975723
3520	0	53.51666	50.41046	3.106194	0.006481269
3521	1	53.27865	50.02973	3.248918	0.005619217
3522	0	53.55599	50.34085	3.21514	0.005812266
3523	1	53.70997	50.54429	3.165674	0.006107004
3524	0	53.45254	50.22266	3.229878	0.005727235
3525	1	53.68873	50.54365	3.145087	0.006234036
3526	0	53.6349	50.43501	3.199889	0.005901586
3527	1	53.62212	50.4969	3.125222	0.006359109
3528	0	53.63574	50.50735	3.128389	0.006339
3529	1	53.70193	50.54951	3.15242	0.006188488
3530	0	53.60522	50.48361	3.121612	0.006382106
3531	1	52.29048	49.28616	3.004323	0.007176329
3532	0	53.32834	50.24597	3.082369	0.006637541
3533	1	52.8565	49.57384	3.282662	0.005432765
3534	0	53.6251	50.49921	3.125894	0.00635484
3535	1	53.70831	50.53856	3.16975	0.006082166
3536	0	53.30404	50.22427	3.079766	0.006654839
3537	1	53.70792	50.54975	3.158169	0.006153013
3538	0	53.57776	50.36633	3.211437	0.005833827
3539	1	52.44141	49.42813	3.013283	0.007112312
3540	0	52.87827	49.83568	3.04259	0.006906895
3541	1	49.98857	47.0876	2.900967	0.007957727
3542	0	53.03825	49.98311	3.055138	0.00682077
3543	1	53.02049	49.96681	3.053679	0.00683073
3544	0	52.92612	49.87991	3.046212	0.006881927
3545	1	53.40685	50.31547	3.091381	0.006577992
3546	0	53.60708	50.40116	3.205921	0.005866097
3547	1	53.61945	50.41609	3.203358	0.005881153
3548	0	53.70072	50.52385	3.176876	0.006038979
3549	1	53.52734	50.4195	3.107835	0.006470646
3550	0	53.59648	50.38848	3.207998	0.005853924
3551	1	53.4903	50.26537	3.224927	0.00575566
3552	0	53.55994	50.44678	3.113159	0.006436287
3553	1	53.57212	50.45683	3.115293	0.006422568
3554	0	51.27415	48.32113	2.953011	0.007554171
3555	1	53.37875	50.14018	3.238578	0.005677624
3556	0	53.32816	50.24581	3.082349	0.006637675
3557	1	53.5658	50.45162	3.114175	0.006429752
3558	0	53.65918	50.52457	3.134608	0.006299703
3559	1	51.86318	48.88203	2.981148	0.007344577
3560	0	53.6758	50.48744	3.188362	0.005970009
3561	1	53.43034	50.19773	3.232615	0.005711577
3562	0	53.48817	50.26295	3.225217	0.00575399
3563	1	53.20562	50.13569	3.069931	0.006720615
3564	0	53.68693	50.50285	3.18408	0.005995629
3565	1	53.7048	50.55007	3.154734	0.006174186
3566	0	53.67241	50.48289	3.189523	0.005963084
3567	1	52.08314	48.75663	3.326509	0.005199703
3568	0	53.63151	50.50413	3.127378	0.006345415
3569	1	51.82088	48.84188	2.978999	0.007360379
3570	0	53.69215	50.54546	3.14669	0.006224048
3571	1	52.97976	49.70582	3.273942	0.005480348
3572	0	51.70812	48.73474	2.973377	0.007401873
3573	1	53.29713	50.05001	3.24711	0.005629384
3574	0	53.45876	50.36078	3.097984	0.006534703
3575	1	53.62598	50.42405	3.20193	0.005889555
3576	0	52.83317	49.54894	3.284237	0.005424215
3577	1	53.10607	50.04518	3.060889	0.006781656
3578	0	52.36497	49.05282	3.31215	0.005274903
3579	1	53.40567	50.17014	3.235531	0.005694948
3580	0	52.25884	49.25634	3.002503	0.007189402
3581	1	52.19132	49.19264	2.99868	0.007216937
3582	0	53.0513	49.78277	3.268527	0.005510104
3583	1	53.37221	50.13292	3.239299	0.005673533
3584	0	53.32695	50.24473	3.082218	0.006638542
3585	1	50.09132	47.18653	2.904785	0.007927402
3586	0	53.20417	50.13438	3.069793	0.00672154
3587	1	53.65838	50.46454	3.193836	0.005937419
3588	0	53.44337	50.21235	3.231023	0.005720682
3589	1	53.69591	50.51614	3.179776	0.00602149
3590	0	53.04034	49.77097	3.269375	0.005505432
3591	1	53.70973	50.54794	3.161797	0.006130731
3592	0	53.14365	50.07944	3.064211	0.006759165
3593	1	53.40097	50.3103	3.090669	0.006582674
3594	0	53.64735	50.45052	3.196822	0.005919715
3595	1	53.7009	50.52414	3.176758	0.006039689
3596	0	53.70899	50.54907	3.159919	0.006142255
3597	1	51.47892	48.51653	2.962389	0.007483654
3598	0	52.37919	49.36966	3.009531	0.00713905
3599	1	52.46658	49.45175	3.014825	0.007101351
3600	0	53.41118	50.17628	3.234892	0.005698591
3601	1	53.3044	50.05802	3.246387	0.005633459
3602	0	53.38349	50.14543	3.238052	0.005680611
3603	1	53.39859	50.30821	3.090384	0.006584557
3604	0	52.56714	49.546	3.021142	0.007056638
3605	1	53.60842	50.40276	3.205652	0.005867673
3606	0	53.64748	50.51612	3.13136	0.006320196
3607	1	53.21224	49.95713	3.255106	0.005584555
3608	0	53.50321	50.28007	3.223136	0.005765977
3609	1	53.41353	50.32133	3.092198	0.006572619
3610	0	52.96167	49.9127	3.048971	0.006862966
3611	1	51.97407	48.98718	2.986895	0.00730249
3612	0	53.26972	50.01995	3.249777	0.005614395
3613	1	53.44715	50.3507	3.096453	0.006544711
3614	0	53.69363	50.5462	3.147435	0.006219414
3615	1	53.40076	50.31012	3.090644	0.006582839
3616	0	53.62461	50.49882	3.125782	0.006355551
3617	1	53.64534	50.448	3.197337	0.005916669
3618	0	52.6769	49.64855	3.028346	0.007005981
3619	1	51.53815	48.57297	2.965176	0.007462827
3620	0	53.59603	50.47626	3.119769	0.006393881
3621	1	53.67425	50.53485	3.139399	0.006269596
3622	0	53.42262	50.18908	3.233541	0.005706291
3623	1	53.60514	50.39883	3.20631	0.005863819
3624	0	53.62424	50.49854	3.125698	0.006356085
3625	1	53.70516	50.5501	3.155065	0.006172138
3626	0	53.6882	50.54335	3.144847	0.00623553
3627	1	52.5596	49.53895	3.02066	0.007060041
3628	0	53.2662	50.01608	3.250114	0.005612504
3629	1	53.25041	50.17613	3.074279	0.006691456
3630	0	53.70305	50.52786	3.175196	0.006049131
3631	1	52.51269	49.495	3.01769	0.007081035
3632	0	52.93904	49.66214	3.276902	0.005464152
3633	1	53.62193	50.49675	3.12518	0.00635938
3634	0	53.69821	50.51975	3.178464	0.006029394
3635	1	53.56982	50.45494	3.114883	0.006425201
3636	0	53.21779	50.1467	3.071093	0.006712811
3637	1	53.65942	50.52474	3.134678	0.00629926
3638	0	53.55059	50.33458	3.216016	0.005807177
3639	1	52.89568	49.85178	3.043896	0.006897881
3640	0	50.72164	47.33957	3.382068	0.004918692
3641	1	53.25364	50.17904	3.074601	0.006689305
3642	0	53.70792	50.53759	3.170329	0.006078641
3643	1	53.33011	50.08634	3.243777	0.005648182
3644	0	53.19084	49.93383	3.257008	0.005573942
3645	1	53.67954	50.49252	3.187017	0.005978046
3646	0	53.70477	50.55006	3.154704	0.006174367
3647	1	53.67758	50.48985	3.18773	0.005973782
3648	0	52.07725	49.08485	2.992399	0.007262405
3649	1	53.46017	50.23127	3.228908	0.005732792
3650	0	53.33272	50.08922	3.243507	0.005649706
3651	1	53.65169	50.45601	3.19568	0.005926478
3652	0	53.66343	50.47108	3.192358	0.005946198
3653	1	51.42329	48.06763	3.355659	0.005050318
3654	0	53.63604	50.43642	3.19962	0.005903179
3655	1	53.36044	50.11986	3.240579	0.005666273
3656	0	52.8378	49.55388	3.283926	0.005425902
3657	1	53.38667	50.29771	3.088966	0.006593898
3658	0	53.03012	49.97565	3.054468	0.006825344
3659	1	53.57284	50.36054	3.2123	0.005828799
3660	0	52.7177	49.42597	3.29173	0.005383724
3661	1	53.5579	50.44509	3.11281	0.006438529
3662	0	53.61853	50.41498	3.203554	0.005880002
3663	1	53.6715	50.53304	3.13846	0.006275486
3664	0	52.81714	49.77904	3.038108	0.006937927
3665	1	53.14916	49.88856	3.260601	0.005553953
3666	0	53.12683	50.06412	3.062711	0.00676931
3667	1	52.69945	49.40657	3.292872	0.005377579
3668	0	53.63421	50.43416	3.20005	0.005900638
3669	1	53.5586	50.34389	3.21471	0.005814764
3670	0	53.20886	50.13862	3.070239	0.006718547
3671	1	53.53132	50.3123	3.219026	0.005789723
3672	0	53.4785	50.25198	3.226518	0.005746511
3673	1	53.30623	50.22623	3.079998	0.006653296
3674	0	53.60356	50.48229	3.121275	0.00638426
3675	1	53.13529	50.07183	3.063463	0.006764222
3676	0	53.67586	50.53589	3.139967	0.006266035
3677	1	52.28573	49.28168	3.004048	0.007178301
3678	0	53.07483	50.01663	3.058203	0.006799894
3679	1	53.63656	50.50797	3.128589	0.006337737
3680	0	53.69673	50.51741	3.179323	0.006024219
3681	1	53.57285	50.45742	3.115423	0.00642173
3682	0	53.11444	50.05282	3.06162	0.0067767
3683	1	53.18435	49.92677	3.257577	0.005570772
3684	0	53.49509	50.27082	3.224268	0.005759452
3685	1	53.46885	50.36951	3.099341	0.006525837
3686	0	52.79817	49.76143	3.036746	0.006947377
3687	1	53.67121	50.48129	3.189919	0.005960723
3688	0	53.69256	50.54566	3.146893	0.006222784
3689	1	53.62449	50.49874	3.125756	0.006355718
3690	0	53.7018	50.52567	3.176128	0.006043498
3691	1	53.70624	50.55011	3.156137	0.006165524
3692	0	53.58347	50.4661	3.117366	0.006409264
3693	1	53.65808	50.52379	3.134288	0.006301719
3694	0	53.42135	50.18766	3.233693	0.005705427
3695	1	53.44188	50.34611	3.095768	0.006549195
3696	0	53.70205	50.5261	3.175948	0.006044584
3697	1	52.87401	49.83173	3.042273	0.006909087
3698	0	52.57922	49.27908	3.300139	0.005338641
3699	1	53.29374	50.04629	3.247445	0.005627501
3700	0	53.23574	49.98277	3.252967	0.00559651
3701	1	53.40921	50.17409	3.235121	0.005697286
3702	0	52.49504	49.47846	3.016588	0.007088847
3703	1	53.45331	50.22353	3.229781	0.00572779
3704	0	52.95175	49.67576	3.275987	0.00546915
3705	1	53.70919	50.54885	3.160334	0.006139703
3706	0	53.42122	50.32807	3.09315	0.006566366
3707	1	53.69232	50.54555	3.146777	0.006223507
3708	0	53.70949	50.54207	3.167426	0.006096317
3709	1	53.63475	50.5066	3.128152	0.006340508
3710	0	53.52808	50.42013	3.10795	0.006469899
3711	1	52.98255	49.70881	3.273736	0.005481475
3712	0	53.32228	50.24057	3.081713	0.006641898
3713	1	53.70856	50.53922	3.169348	0.006084612
3714	0	53.44399	50.34795	3.096042	0.006547403
3715	1	53.54314	50.32594	3.217201	0.005800298
3716	0	53.32425	50.24233	3.081926	0.006640485
3717	1	51.13735	48.19041	2.946949	0.007600102
3718	0	53.05853	50.0017	3.056827	0.00680926
3719	1	53.07662	50.01826	3.058355	0.006798861
3720	0	52.77787	49.74257	3.035305	0.006957401
3721	1	53.67526	50.53551	3.139754	0.006267369
3722	0	52.70609	49.67577	3.030323	0.006992143
3723	1	52.76052	49.72644	3.034084	0.006965897
3724	0	53.27634	50.0272	3.249141	0.005617967
3725	1	52.95332	49.905	3.048317	0.006867452
3726	0	53.48212	50.25608	3.226034	0.005749291
3727	1	53.314	50.23318	3.080824	0.006647802
3728	0	53.69525	50.51512	3.180134	0.006019334
3729	1	53.34713	50.26269	3.084436	0.006623833
3730	0	52.4557	49.44154	3.014157	0.007106102
3731	1	53.70241	50.52673	3.175683	0.006046183
3732	0	53.25087	49.99931	3.251562	0.005604382
3733	1	53.67441	50.53496	3.139457	0.006269229
3734	0	53.62479	50.49897	3.125824	0.006355282
3735	1	53.71008	50.54598	3.164098	0.006116638
3736	0	52.855	49.81414	3.040866	0.006918815
3737	1	53.61649	50.4925	3.123984	0.006366987
3738	0	53.60524	50.39895	3.20629	0.005863931
3739	1	53.69544	50.51541	3.18003	0.006019961
3740	0	53.58958	50.38029	3.209297	0.005846328
3741	1	53.31735	50.07227	3.245084	0.005640806
3742	0	52.39458	49.08402	3.310554	0.005283331
3743	1	52.53255	49.2297	3.302851	0.005324183
3744	0	53.30757	50.0615	3.24607	0.005635243
3745	1	50.20468	47.29563	2.909056	0.007893619
3746	0	51.92223	48.93804	2.984188	0.007322289
3747	1	52.54817	49.24622	3.30195	0.005328985
3748	0	51.63367	48.66393	2.969747	0.007428795
3749	1	53.70648	50.55009	3.156389	0.006163972
3750	0	52.5138	49.20988	3.303925	0.005318472
3751	1	53.49139	50.26661	3.224778	0.005756518
3752	0	53.4489	50.35222	3.096681	0.006543219
3753	1	52.58981	49.56721	3.022602	0.007046342
3754	0	53.61629	50.41226	3.204028	0.005877215
3755	1	53.6427	50.4447	3.198001	0.005912742
3756	0	53.70243	50.54964	3.15279	0.006186195
3757	1	53.63419	50.50617	3.128015	0.006341375
3758	0	53.23988	50.16664	3.073239	0.006698417
3759	1	53.63419	50.50617	3.128015	0.006341375
3760	0	53.66228	50.52675	3.13553	0.006293897
3761	1	51.2648	48.31221	2.952592	0.007557338
3762	0	52.23014	49.22927	3.000867	0.007201168
3763	1	52.77083	49.48248	3.288343	0.005401993
3764	0	53.10584	49.84165	3.264191	0.005534048
3765	1	53.59974	50.39237	3.20737	0.005857602
3766	0	52.33695	49.32992	3.007031	0.007156917
3767	1	53.66135	50.46837	3.192978	0.005942515
3768	0	53.20167	50.13211	3.069556	0.006723136
3769	1	53.63476	50.43483	3.199923	0.005901388
3770	0	53.69118	50.54496	3.146223	0.006226954
3771	1	43.77027	41.0486	2.721676	0.009520381
3772	0	53.70806	50.53792	3.170134	0.006079827
3773	1	53.57728	50.46106	3.116225	0.006416584
3774	0	53.67548	50.487	3.188477	0.005969324
3775	1	53.48597	50.26045	3.225515	0.005752273
3776	0	53.30862	50.22837	3.080252	0.006651609
3777	1	53.65607	50.46158	3.194486	0.005933562
3778	0	53.68144	50.53939	3.14204	0.006253056
3779	1	53.70803	50.53785	3.170175	0.006079582
3780	0	53.04593	49.99015	3.055775	0.006816429
3781	1	53.6955	50.5155	3.179999	0.006020146
3782	0	53.64994	50.4538	3.196145	0.005923724
3783	1	53.65675	50.46245	3.194295	0.005934693
3784	0	50.78959	47.85741	2.932178	0.007713197
3785	1	53.33368	50.09027	3.243408	0.005650266
3786	0	53.28528	50.20747	3.077809	0.006667877
3787	1	53.60205	50.39513	3.206921	0.005860236
3788	0	53.59712	50.47713	3.119984	0.006392507
3789	1	53.64	50.51056	3.129438	0.006332356
3790	0	52.65106	49.35522	3.295848	0.005361599
3791	1	53.33533	50.0921	3.243236	0.005651239
3792	0	47.97343	44.51156	3.461876	0.004541398
3793	1	53.30392	50.22416	3.079754	0.006654923
3794	0	52.89594	49.85202	3.043916	0.006897746
3795	1	53.14167	49.88044	3.261231	0.005550451
3796	0	53.46607	50.3671	3.098964	0.006528298
3797	1	53.61192	50.48892	3.123008	0.006373208
3798	0	53.71008	50.5461	3.163975	0.006117391
3799	1	52.53284	49.51388	3.018959	0.007072061
3800	0	53.70759	50.53681	3.170777	0.006075918
3801	1	53.19586	50.12685	3.069008	0.006726822
3802	0	53.70159	50.54941	3.152176	0.006189997
3803	1	52.73555	49.7032	3.032346	0.006978014
3804	0	51.79014	48.81269	2.977451	0.007371781
3805	1	53.62446	50.49871	3.125749	0.006355758
3806	0	53.3485	50.26391	3.084589	0.006622821
3807	1	52.93625	49.88926	3.046992	0.006876563
3808	0	53.08299	49.81696	3.266031	0.005523875
3809	1	53.63346	50.50562	3.127842	0.006342473
3810	0	53.50621	50.40157	3.104631	0.006491411
3811	1	52.0246	48.69528	3.329323	0.005185093
3812	0	53.70898	50.54038	3.168595	0.006089191
3813	1	53.55928	50.34468	3.214598	0.005815415
3814	0	53.49763	50.39425	3.103377	0.006499554
3815	1	53.15715	50.09172	3.06543	0.006750933
3816	0	53.61194	50.48893	3.123012	0.006373181
3817	1	52.85063	49.56757	3.283061	0.0054306
3818	0	53.3271	50.08301	3.244087	0.005646428
3819	1	52.65944	49.63226	3.027177	0.007014179
3820	0	52.80805	49.7706	3.037453	0.006942468
3821	1	47.91564	44.45234	3.463297	0.004534949
3822	0	51.51241	48.54845	2.963961	0.007471903
3823	1	53.66223	50.52671	3.135513	0.006294003
3824	0	53.70315	50.52802	3.175123	0.006049573
3825	1	53.41922	50.18528	3.233945	0.005703985
3826	0	53.69667	50.51731	3.179359	0.006023998
3827	1	53.70767	50.537	3.170669	0.006076575
3828	0	53.03128	49.76121	3.270072	0.005501598
3829	1	53.50637	50.40171	3.104654	0.006491257
3830	0	53.63163	50.43098	3.200651	0.005897093
3831	1	53.66386	50.47163	3.19223	0.005946964
3832	0	53.28903	50.21083	3.078197	0.006665289
3833	1	53.28057	50.20325	3.077325	0.006671108
3834	0	53.59473	50.3864	3.208332	0.005851971
3835	1	52.06578	48.73843	3.327349	0.005195337
3836	0	53.7086	50.5393	3.169291	0.006084955
3837	1	53.34221	50.25832	3.083891	0.006627448
3838	0	53.55349	50.44142	3.112064	0.006443338
3839	1	52.61069	49.31241	3.298278	0.005348587
3840	0	51.48042	48.12709	3.353329	0.005062101
3841	1	53.71008	50.54583	3.164259	0.006115653
3842	0	53.7092	50.54106	3.168136	0.00609199
3843	1	53.37188	50.28464	3.087241	0.006605281
3844	0	52.816	49.77797	3.038025	0.006938501
3845	1	53.52949	50.42132	3.108172	0.006468464
3846	0	53.64035	50.51082	3.129525	0.006331804
3847	1	52.89935	49.61964	3.27971	0.005448829
3848	0	53.69585	50.54724	3.148613	0.006212091
3849	1	53.40123	50.31053	3.0907	0.006582471
3850	0	53.60019	50.39291	3.207283	0.005858115
3851	1	53.65633	50.52255	3.133785	0.006304887
3852	0	53.58512	50.46745	3.117675	0.006407284
3853	1	53.36225	50.12186	3.240384	0.00566738
3854	0	53.69845	50.54833	3.150114	0.006202775
3855	1	53.5385	50.4289	3.109601	0.006459224
3856	0	53.70801	50.54972	3.158296	0.00615223
3857	1	53.11536	50.05366	3.061701	0.006776153
3858	0	53.70255	50.54967	3.152882	0.006185629
3859	1	53.64304	50.44512	3.197917	0.00591324
3860	0	51.36682	48.40961	2.957208	0.007522531
3861	1	53.63186	50.5044	3.12746	0.006344894
3862	0	52.71987	49.68861	3.031266	0.006985556
3863	1	53.69991	50.54888	3.151038	0.006197043
3864	0	52.39506	49.38458	3.01048	0.007132279
3865	1	52.93223	49.88555	3.046681	0.006878696
3866	0	51.313	47.95293	3.360072	0.005028084
3867	1	53.70859	50.5393	3.169296	0.006084926
3868	0	53.54412	50.43361	3.110512	0.006453346
3869	1	53.5578	50.34296	3.214842	0.005813997
3870	0	52.72925	49.69734	3.031911	0.006981051
3871	1	53.0764	50.01807	3.058337	0.006798984
3872	0	53.62369	50.49812	3.125575	0.006356865
3873	1	53.26913	50.0193	3.249833	0.005614077
3874	0	53.64759	50.5162	3.131389	0.006320014
3875	1	52.2943	49.28976	3.004544	0.007174742
3876	0	53.42117	50.18746	3.233714	0.005705304
3877	1	52.59759	49.57448	3.023106	0.007042791
3878	0	53.6392	50.50996	3.12924	0.006333608
3879	1	53.49668	50.27263	3.224048	0.005760721
3880	0	53.36945	50.12985	3.239601	0.005671818
3881	1	53.49671	50.27266	3.224044	0.005760741
3882	0	53.50217	50.39813	3.104038	0.00649526
3883	1	52.88131	49.60035	3.280962	0.005442009
3884	0	52.40931	49.09956	3.309752	0.005287568
3885	1	53.6716	50.53311	3.138495	0.006275267
3886	0	53.46877	50.36944	3.099331	0.006525903
3887	1	53.25968	50.18447	3.075204	0.006685268
3888	0	53.42421	50.19085	3.233353	0.005707368
3889	1	53.69529	50.54698	3.148308	0.006213987
3890	0	53.07139	50.01348	3.057912	0.006801877
3891	1	52.38879	49.07792	3.310867	0.005281674
3892	0	53.31539	50.23442	3.080973	0.006646814
3893	1	53.59306	50.47387	3.11919	0.006397588
3894	0	53.50334	50.28022	3.223117	0.005766085
3895	1	53.4452	50.349	3.096198	0.00654638
3896	0	53.38709	50.14944	3.237648	0.005682902
3897	1	53.35231	50.26729	3.085015	0.00662
3898	0	53.14874	49.8881	3.260636	0.005553757
3899	1	53.37762	50.13892	3.238703	0.005676912
3900	0	51.37273	48.01504	3.357696	0.005040044
3901	1	51.54239	48.57701	2.965377	0.007461328
3902	0	52.62141	49.59675	3.024661	0.007031849
3903	1	53.32578	50.24369	3.082091	0.006639389
3904	0	53.45919	50.23015	3.229034	0.005732067
3905	1	53.61914	50.41572	3.203423	0.00588077
3906	0	53.70901	50.54905	3.159965	0.006141972
3907	1	52.82715	49.78832	3.038831	0.006932911
3908	0	52.49516	49.19018	3.304983	0.005312844
3909	1	53.70977	50.54784	3.161925	0.006129946
3910	0	53.08508	50.026	3.059077	0.006793954
3911	1	53.70504	50.53152	3.173521	0.006059272
3912	0	53.32647	50.24431	3.082166	0.006638888
3913	1	52.44221	49.13426	3.307945	0.005297134
3914	0	53.65095	50.51866	3.132289	0.006314331
3915	1	53.64189	50.51197	3.129913	0.006329349
3916	0	53.54833	50.43713	3.111204	0.00644888
3917	1	53.64009	50.44145	3.198643	0.005908944
3918	0	53.69361	50.51262	3.180989	0.00601419
3919	1	52.98554	49.71202	3.273515	0.005482686
3920	0	52.70157	49.40883	3.29274	0.005378291
3921	1	53.71003	50.54677	3.163252	0.006121814
3922	0	53.70265	50.54969	3.152959	0.006185151
3923	1	53.39845	50.30808	3.090366	0.00658467
3924	0	53.67007	50.53209	3.137985	0.006278463
3925	1	51.57465	48.60774	2.966911	0.007449888
3926	0	53.49485	50.39187	3.102976	0.006502162
3927	1	51.15805	47.79196	3.366092	0.004997902
3928	0	53.57279	50.45737	3.115412	0.0064218
3929	1	52.543	49.5234	3.019602	0.007067512
3930	0	53.7024	50.54963	3.15277	0.006186321
3931	1	53.70793	50.54975	3.158175	0.006152974
3932	0	53.69619	50.51657	3.179622	0.006022416
3933	1	52.09914	48.77341	3.325731	0.00520375
3934	0	53.68354	50.49806	3.185479	0.005987244
3935	1	53.05978	50.00285	3.056932	0.006808543
3936	0	53.67817	50.53737	3.140804	0.006260794
3937	1	52.51192	49.49427	3.017642	0.007081379
3938	0	53.14372	49.88266	3.261059	0.005551408
3939	1	53.50047	50.27695	3.22352	0.005763765
3940	0	53.47917	50.37841	3.10076	0.006516583
3941	1	53.67845	50.53755	3.140909	0.006260133
3942	0	53.58085	50.46397	3.11688	0.006412382
3943	1	51.71674	48.3734	3.343336	0.005112942
3944	0	52.80626	49.52023	3.286027	0.005414514
3945	1	53.62662	50.42483	3.201789	0.005890387
3946	0	53.69966	50.54879	3.150875	0.006198056
