Iteration	Posterior	Likelihood	Prior	sigma2
38290	53.4987	50.39517	3.103532	0.006498544
38300	53.29814	50.05113	3.24701	0.005629951
38310	51.49371	48.53063	2.963082	0.007478471
38320	53.67889	50.49163	3.187256	0.005976613
38330	53.01102	49.95811	3.052909	0.006835995
38340	52.9725	49.69803	3.274476	0.005477423
38350	53.66428	50.52814	3.136138	0.006290074
38360	52.77601	49.74083	3.035173	0.006958319
38370	53.21458	49.95969	3.254895	0.005585731
38380	52.65446	49.35882	3.295642	0.005362707
38390	52.5981	49.29908	3.299026	0.005344589
38400	53.61067	50.48792	3.122742	0.006374899
38410	52.62734	49.60229	3.02505	0.007029112
38420	53.50368	50.39942	3.104259	0.006493827
38430	53.41002	50.17499	3.235026	0.005697823
38440	53.42791	50.33392	3.093987	0.00656087
38450	53.70857	50.53922	3.169343	0.006084641
38460	53.70813	50.54966	3.158462	0.006151208
38470	53.68621	50.54223	3.143984	0.006240914
38480	51.93326	48.9485	2.984761	0.007318094
38490	53.68828	50.50478	3.183498	0.005999121
38500	53.70076	50.5239	3.176853	0.006039115
38510	52.81159	49.77388	3.037707	0.006940704
38520	53.51612	50.29483	3.221286	0.005776653
38530	53.7087	50.54932	3.159378	0.006145576
38540	52.65972	49.36439	3.295321	0.005364424
38550	53.51245	50.40689	3.10556	0.006485379
38560	52.72768	49.69587	3.031803	0.006981807
38570	53.61177	50.4068	3.204968	0.005871689
38580	53.27463	50.19791	3.076716	0.006675167
38590	53.20345	50.13373	3.069725	0.006722
38600	53.52158	50.30109	3.220485	0.005781281
38610	53.60698	50.48501	3.121975	0.00637979
38620	53.43701	50.34187	3.095143	0.006553291
38630	53.70289	50.52758	3.175318	0.006048392
38640	53.42525	50.19202	3.233228	0.005708081
38650	52.83304	49.79378	3.039259	0.006929943
38660	53.69608	50.54734	3.148738	0.006211314
38670	53.25989	50.00918	3.250713	0.005609143
38680	53.2163	49.96156	3.25474	0.005586597
38690	53.2379	49.98513	3.252769	0.005597622
38700	50.72607	47.7965	2.92957	0.00773334
38710	53.68752	50.50369	3.183828	0.005997136
38720	52.60047	49.57718	3.023294	0.00704147
38730	53.45822	50.22907	3.229157	0.005731363
38740	53.3853	50.2965	3.088805	0.00659496
38750	53.69726	50.54785	3.149408	0.006207153
38760	53.63017	50.5031	3.127062	0.006347422
38770	53.67057	50.53242	3.138149	0.006277436
38780	53.49308	50.39036	3.102722	0.00650381
38790	53.36756	50.12775	3.239807	0.005670648
38800	53.51149	50.28953	3.221957	0.005772779
38810	53.50795	50.40306	3.104888	0.006489738
38820	53.67823	50.5374	3.140824	0.006260663
38830	53.59902	50.47866	3.120362	0.00639009
38840	53.45952	50.23053	3.228992	0.00573231
38850	53.70781	50.53734	3.170477	0.006077744
38860	53.56478	50.45078	3.113996	0.0064309
38870	53.70967	50.54276	3.166909	0.006099469
38880	53.48749	50.26218	3.225309	0.00575346
38890	53.7097	50.54802	3.161676	0.006131469
38900	53.40071	50.1646	3.236103	0.00569169
38910	53.52923	50.4211	3.10813	0.006468733
38920	53.67874	50.53772	3.141014	0.006259474
38930	53.59472	50.38639	3.208332	0.005851968
38940	52.69275	49.39946	3.293289	0.005375339
38950	53.43787	50.20616	3.2317	0.005716805
38960	52.72715	49.69539	3.031767	0.006982059
38970	53.48753	50.3856	3.101932	0.006508954
38980	53.48753	50.3856	3.101932	0.006508954
38990	53.64325	50.44539	3.197862	0.005913564
39000	53.05525	49.78703	3.268219	0.0055118
39010	53.71002	50.54684	3.163178	0.006122265
39020	53.4074	50.31595	3.091448	0.006577549
39030	53.61087	50.40571	3.205154	0.005870599
39040	53.24593	50.1721	3.073836	0.006694423
39050	53.66566	50.47398	3.191683	0.005950214
39060	52.7899	49.5028	3.287102	0.005408699
39070	53.18513	49.92762	3.257509	0.005571152
39080	52.20699	48.88661	3.320375	0.005231696
39090	53.60537	50.39911	3.206264	0.005864088
39100	53.63995	50.44127	3.198678	0.005908741
39110	53.60469	50.3983	3.206399	0.005863297
39120	52.8545	49.81367	3.040829	0.00691907
39130	53.66259	50.52696	3.135622	0.00629332
39140	53.66299	50.4705	3.192491	0.005945409
39150	53.58643	50.37655	3.209879	0.005842927
39160	52.93093	49.88434	3.046581	0.006879386
39170	53.62836	50.42696	3.201397	0.005892693
39180	53.23406	49.98093	3.253123	0.005595642
39190	53.07773	49.81128	3.26645	0.005521562
39200	53.68473	50.54137	3.143362	0.006244796
39210	53.64288	50.44493	3.197955	0.005913015
39220	53.71008	50.54552	3.164554	0.006113849
39230	52.83531	49.55122	3.284094	0.005424995
39240	53.47628	50.24946	3.226813	0.005744817
39250	52.52824	49.22514	3.303098	0.005322867
39260	53.68767	50.54306	3.144616	0.006236972
39270	53.57169	50.35919	3.2125	0.005827629
39280	51.66416	48.31855	3.345611	0.00510132
39290	53.70062	50.54912	3.151508	0.006194132
39300	53.59394	50.38546	3.20848	0.005851104
39310	53.26783	50.01788	3.249957	0.005613381
39320	53.30854	50.06257	3.245972	0.005635794
39330	51.86725	48.88589	2.981356	0.007343051
39340	52.92704	49.88076	3.046282	0.006881442
39350	53.58268	50.37212	3.21056	0.005838949
39360	53.535	50.42596	3.109041	0.006462842
39370	53.42478	50.1915	3.233284	0.005707759
39380	53.47389	50.37386	3.100031	0.006521341
39390	53.70434	50.53019	3.174145	0.006055489
39400	53.68936	50.50635	3.183013	0.006002027
39410	53.70824	50.54961	3.158627	0.006150192
39420	52.61715	49.59277	3.024381	0.007033815
39430	53.67343	50.53431	3.139115	0.006271373
39440	49.62981	46.74181	2.887998	0.008061602
39450	53.69372	50.51279	3.180932	0.006014532
39460	53.69299	50.54588	3.147107	0.00622145
39470	53.69299	50.54588	3.147107	0.00622145
39480	53.70653	50.55008	3.15645	0.006163595
39490	53.24792	49.99608	3.251838	0.005602836
39500	53.47993	50.2536	3.226327	0.005747606
39510	53.36194	50.12153	3.240417	0.005667194
39520	53.26648	50.19059	3.075889	0.00668069
39530	53.64579	50.51487	3.130916	0.006323007
39540	53.47467	50.24765	3.227024	0.005743601
39550	53.71004	50.54662	3.163419	0.006120795
39560	53.61556	50.41137	3.204182	0.005876306
39570	52.56931	49.54803	3.021281	0.007055656
39580	53.63644	50.43692	3.199524	0.005903743
39590	53.65337	50.45814	3.195228	0.005929161
39600	53.70981	50.54771	3.162104	0.006128847
39610	53.26505	50.18931	3.075745	0.006681652
39620	53.51484	50.40892	3.10592	0.006483048
39630	53.10377	50.04308	3.060689	0.006783012
39640	52.20814	48.88782	3.320317	0.005232001
39650	53.38307	50.29453	3.088543	0.006596688
39660	53.28897	50.04106	3.247913	0.005624866
39670	53.60989	50.48731	3.122581	0.00637593
39680	53.6199	50.49517	3.12473	0.00636224
39690	52.0397	49.04932	2.990378	0.0072771
39700	51.87416	48.53784	3.336326	0.00514891
39710	53.58502	50.37488	3.210135	0.005841427
39720	53.70998	50.54441	3.165571	0.006107635
39730	52.01273	49.02379	2.988939	0.007287578
39740	53.49264	50.26803	3.224607	0.005757503
39750	53.30136	50.22187	3.079484	0.006656715
39760	53.63875	50.43978	3.19897	0.005907017
39770	53.47384	50.24671	3.227134	0.005742971
39780	53.37216	50.28489	3.087274	0.006605062
39790	53.4563	50.22689	3.229402	0.005729959
39800	53.70938	50.54859	3.160789	0.006136909
39810	53.69034	50.50777	3.182569	0.006004697
39820	53.65702	50.4628	3.194219	0.005935147
39830	53.57118	50.45606	3.115125	0.006423643
39840	53.19162	49.93468	3.256939	0.005574326
39850	53.34671	50.10467	3.242044	0.00565798
39860	53.20373	50.13398	3.069751	0.006721821
39870	53.26064	50.01	3.250641	0.005609543
39880	53.6532	50.45792	3.195274	0.005928885
39890	52.68184	49.65316	3.028679	0.007003651
39900	52.96559	49.91631	3.049279	0.006860849
39910	53.63548	50.50715	3.128326	0.006339402
39920	53.6866	50.54245	3.144148	0.006239887
39930	53.65623	50.46179	3.19444	0.005933836
39940	53.70565	50.5327	3.172946	0.006062756
39950	53.09457	49.82946	3.265103	0.005529003
39960	53.68684	50.50272	3.18412	0.005995385
39970	53.4196	50.32665	3.092948	0.006567693
39980	52.82494	49.78627	3.038671	0.006934018
39990	53.5963	50.47648	3.119823	0.006393539
40000	53.32412	50.24221	3.081912	0.006640577
40010	53.32453	50.24258	3.081956	0.006640283
40020	52.87255	49.83038	3.042164	0.006909838
40030	53.70939	50.54168	3.167705	0.006094615
40040	52.91187	49.86675	3.045123	0.006889426
40050	53.69853	50.54836	3.150165	0.006202455
40060	53.57663	50.365	3.211637	0.005832664
40070	53.30042	50.22104	3.079386	0.006657372
40080	52.09234	49.09913	2.993219	0.007256459
40090	53.04806	49.77928	3.268778	0.005508719
40100	53.52469	50.30467	3.220024	0.005783949
40110	53.67896	50.53786	3.141098	0.00625895
40120	53.12127	49.85834	3.262928	0.005541043
40130	53.14568	49.88479	3.260894	0.005552325
40140	49.72811	46.31383	3.414282	0.004762765
40150	53.70608	50.53358	3.172509	0.006065407
40160	52.70691	49.4145	3.292407	0.005380082
40170	53.39286	50.15587	3.236997	0.005686604
40180	53.66678	50.47545	3.191335	0.005952286
40190	51.69988	48.35581	3.344069	0.005109194
40200	53.70303	50.54978	3.153249	0.006183356
40210	53.68803	50.50442	3.183607	0.005998465
40220	53.69099	50.54486	3.146129	0.006227538
40230	53.62464	50.42242	3.202227	0.005887808
40240	53.14689	49.8861	3.260792	0.00555289
40250	53.52895	50.30956	3.219386	0.005787641
40260	53.50956	50.28733	3.222233	0.005771187
40270	53.48578	50.26024	3.225541	0.005752124
40280	53.68811	50.5433	3.144809	0.006235766
40290	51.86794	48.53133	3.336609	0.005147453
40300	51.63299	48.28605	3.346946	0.005094518
40310	53.64216	50.51218	3.129983	0.006328909
40320	53.25646	50.18158	3.074882	0.006687423
40330	53.2867	50.03857	3.248135	0.005623619
40340	53.65391	50.45883	3.19508	0.005930039
40350	51.2967	48.34267	2.954025	0.007546511
40360	53.47757	50.25093	3.22664	0.005745805
40370	52.24863	48.93038	3.318253	0.00524281
40380	53.59472	50.38638	3.208334	0.005851959
40390	52.57585	49.55414	3.021701	0.007052694
40400	53.1855	50.11746	3.068038	0.006733351
40410	53.69354	50.51251	3.181024	0.00601398
40420	52.6991	49.40621	3.292894	0.005377462
40430	53.13256	49.87056	3.261993	0.005546226
40440	53.25493	50.00375	3.251181	0.005606518
40450	53.52994	50.42169	3.108241	0.006468016
40460	52.22935	49.22853	3.000823	0.007201489
40470	53.70417	50.54999	3.154178	0.006177615
40480	51.93845	48.60508	3.333372	0.005164142
40490	52.4046	49.39355	3.011053	0.007128191
40500	53.67902	50.5379	3.141118	0.006258828
40510	53.30868	50.06272	3.245959	0.00563587
40520	53.66776	50.53053	3.137233	0.006283191
40530	53.35689	50.27135	3.085531	0.006616588
40540	53.69967	50.54879	3.150879	0.006198029
40550	53.70363	50.5289	3.174733	0.00605193
40560	51.43639	48.47598	2.96041	0.007498484
40570	52.59079	49.29134	3.299458	0.00534228
40580	53.1863	49.9289	3.257406	0.005571723
40590	53.08025	50.02158	3.058665	0.00679676
40600	53.65902	50.52446	3.134561	0.006299998
40610	52.43067	49.41804	3.012629	0.007116967
40620	53.38311	50.14501	3.238094	0.00568037
40630	53.11321	50.0517	3.061513	0.006777428
40640	52.58179	49.5597	3.022084	0.007049996
40650	53.16394	49.9046	3.259342	0.005560945
40660	53.64091	50.51124	3.129667	0.006330908
40670	53.66657	50.52972	3.136855	0.006285565
40680	53.70442	50.53034	3.174079	0.006055889
40690	53.60665	50.48474	3.121906	0.006380232
40700	53.26791	50.01796	3.24995	0.005613421
40710	53.53755	50.31948	3.218072	0.005795247
40720	53.67782	50.53715	3.140676	0.006261591
40730	53.2392	49.98655	3.252649	0.005598295
40740	53.59106	50.38204	3.209022	0.005847937
40750	53.58763	50.37798	3.209657	0.005844221
40760	51.78842	48.44823	3.340182	0.005129093
40770	53.68728	50.54284	3.144442	0.006238056
40780	53.60949	50.48699	3.122495	0.006376477
40790	53.56725	50.45282	3.114428	0.006428121
40800	52.45067	49.43682	3.013848	0.007108293
40810	51.91126	48.57663	3.334628	0.005157658
40820	53.70787	50.54978	3.158092	0.006153482
40830	53.60374	50.39715	3.206588	0.005862188
40840	52.99686	49.72418	3.272674	0.005487302
40850	53.67025	50.5322	3.138043	0.006278103
40860	53.6768	50.48879	3.188009	0.005972114
40870	53.59616	50.47636	3.119795	0.006393717
40880	53.69985	50.54885	3.150995	0.006197313
40890	52.75984	49.7258	3.034036	0.006966231
40900	52.67025	49.37557	3.294677	0.005367882
40910	53.60245	50.39561	3.206842	0.0058607
40920	53.36045	50.11987	3.240577	0.005666282
40930	53.54681	50.43586	3.110953	0.006450497
40940	53.70921	50.54111	3.168108	0.006092161
40950	53.2819	50.0333	3.248602	0.005620993
40960	53.68136	50.49503	3.186331	0.005982148
40970	53.62703	50.42533	3.201696	0.005890933
40980	53.18446	50.11652	3.067942	0.006733998
40990	52.55224	49.25052	3.301714	0.00533024
41000	53.6805	50.53882	3.14168	0.006255308
41010	53.6668	50.47548	3.191329	0.005952323
41020	52.80961	49.5238	3.285806	0.005415712
41030	51.2798	48.32654	2.953265	0.007552252
41040	52.47386	49.16767	3.306183	0.005306476
41050	53.42154	50.32835	3.093189	0.00656611
41060	52.32507	49.0108	3.314274	0.005263715
41070	52.86659	49.58462	3.281974	0.005436506
41080	52.90432	49.62495	3.279363	0.005450721
41090	53.46812	50.36888	3.099243	0.006526482
41100	53.24601	49.99399	3.252016	0.005601836
41110	53.58687	50.37707	3.209798	0.005843398
41120	53.47917	50.37841	3.10076	0.006516584
41130	49.09588	46.22626	2.86962	0.008211131
41140	53.19027	49.93321	3.257058	0.005573662
41150	51.77537	48.79866	2.976712	0.007377235
41160	53.32667	50.24448	3.082188	0.006638745
41170	53.70613	50.55011	3.156021	0.006166239
41180	52.98641	49.93548	3.050929	0.006849542
41190	53.62838	50.42699	3.201392	0.005892728
41200	53.53007	50.31085	3.219216	0.005788624
41210	53.61295	50.40823	3.204724	0.00587312
41220	52.44598	49.43242	3.013562	0.00711033
41230	53.69511	50.5469	3.14821	0.006214593
41240	53.57204	50.45676	3.115278	0.00642266
41250	53.70392	50.52943	3.174497	0.006053359
41260	53.70837	50.54953	3.158839	0.006148888
41270	53.22713	49.97337	3.253758	0.00559209
41280	53.68258	50.54009	3.14249	0.006250245
41290	52.21618	49.2161	3.000078	0.007206857
41300	52.87725	49.83474	3.042515	0.006907418
41310	53.41585	50.32337	3.092484	0.006570739
41320	53.63129	50.50396	3.127325	0.006345751
41330	53.71008	50.54599	3.164091	0.00611668
41340	53.53374	50.31508	3.218658	0.005791854
41350	53.70941	50.54176	3.16765	0.006094948
41360	51.69898	48.72605	2.972928	0.007405199
41370	53.68322	50.54048	3.142747	0.006248635
41380	53.37963	50.29149	3.08814	0.006599347
41390	52.91312	49.63438	3.278744	0.005454095
41400	53.15974	49.90004	3.259702	0.005558949
41410	52.68812	49.65901	3.029103	0.007000683
41420	51.86729	48.53066	3.336638	0.005147302
41430	53.69072	50.54472	3.146005	0.006228312
41440	53.62252	50.4972	3.125311	0.006358543
41450	53.48017	50.37927	3.1009	0.006515675
41460	51.3304	48.37485	2.95555	0.007535016
41470	52.96496	49.91573	3.049229	0.006861191
41480	53.2108	49.95556	3.255235	0.005583831
41490	53.71005	50.54654	3.163509	0.006120244
41500	53.31309	50.23236	3.080727	0.006648451
41510	52.09921	49.10562	2.993592	0.007253749
41520	53.70636	50.5501	3.156262	0.006164755
41530	51.41941	48.45978	2.959624	0.007504378
41540	53.68408	50.49882	3.185261	0.00598855
41550	53.70539	50.5322	3.173194	0.006061253
41560	53.6572	50.46304	3.194168	0.00593545
41570	53.54439	50.43383	3.110555	0.006453066
41580	53.41526	50.32285	3.092412	0.006571217
41590	53.18457	50.11661	3.067951	0.006733934
41600	53.22944	50.15722	3.072219	0.006705257
41610	53.35262	50.11121	3.241416	0.005661531
41620	53.60275	50.39597	3.206782	0.005861048
41630	53.70673	50.53492	3.171814	0.006069626
41640	52.4854	49.17986	3.305534	0.005309918
41650	53.68854	50.50516	3.183382	0.005999816
41660	52.7476	49.45777	3.289835	0.005393935
41670	51.94993	48.6171	3.332838	0.005166898
41680	53.64535	50.44802	3.197334	0.005916687
41690	53.39308	50.15611	3.236973	0.005686744
41700	53.27367	50.19705	3.076618	0.00667582
41710	53.56541	50.35184	3.213573	0.00582138
41720	53.69552	50.54709	3.148434	0.006213204
41730	53.53833	50.42876	3.109574	0.006459401
41740	53.65666	50.52278	3.133879	0.006304299
41750	53.25956	50.18437	3.075193	0.006685346
41760	53.60614	50.48434	3.121802	0.006380893
41770	52.94012	49.6633	3.276824	0.005464575
41780	53.45565	50.22616	3.229485	0.005729485
41790	53.59045	50.47176	3.118687	0.006400807
41800	53.20925	50.13897	3.070275	0.006718301
41810	53.68103	50.49457	3.186455	0.005981404
41820	53.34054	50.25683	3.083705	0.006628677
41830	53.68357	50.54068	3.142886	0.00624777
41840	53.50303	50.39887	3.104164	0.006494442
41850	53.70973	50.54795	3.161776	0.00613086
41860	53.69125	50.50911	3.182141	0.006007268
41870	53.43851	50.34318	3.095335	0.006552033
41880	53.57262	50.36028	3.212338	0.005828573
41890	53.68496	50.5415	3.143457	0.006244204
41900	53.63351	50.4333	3.200214	0.005899673
41910	53.70235	50.54962	3.152733	0.006186547
41920	53.42392	50.33043	3.093486	0.00656416
41930	53.51449	50.29296	3.221524	0.005775282
41940	52.77352	49.73853	3.034998	0.006959538
41950	52.3521	49.34418	3.007923	0.007150535
41960	53.62303	50.42045	3.202581	0.005885721
41970	53.70808	50.54969	3.158391	0.006151647
41980	53.43944	50.34399	3.095455	0.006551249
41990	53.53301	50.31424	3.21877	0.005791207
42000	53.15261	50.08759	3.065019	0.00675371
42010	53.42402	50.33052	3.093499	0.006564072
42020	53.70122	50.5493	3.151916	0.006191609
42030	53.58154	50.46453	3.117007	0.006411567
42040	53.67207	50.53342	3.138652	0.006274277
42050	51.85825	48.5212	3.337048	0.00514519
42060	51.00339	47.63148	3.37191	0.00496891
42070	53.37691	50.28909	3.087824	0.006601433
42080	53.67299	50.53402	3.138964	0.006272321
42090	53.69539	50.51533	3.180058	0.00601979
42100	53.61799	50.49368	3.124312	0.006364902
42110	53.20857	49.95313	3.255435	0.005582717
42120	53.57173	50.35924	3.212493	0.005827673
42130	52.93686	49.88982	3.047039	0.006876236
42140	52.47215	49.45698	3.015169	0.007098913
42150	53.5899	50.47132	3.118582	0.006401477
42160	50.74855	47.81806	2.93049	0.007726229
42170	53.67898	50.49176	3.187221	0.005976824
42180	53.33	50.24745	3.082549	0.006636344
42190	53.70995	50.54721	3.162736	0.006124975
42200	53.18315	49.92546	3.257682	0.005570186
42210	52.48144	49.17568	3.305757	0.005308735
42220	53.28609	50.2082	3.077893	0.006667315
42230	53.61242	50.4893	3.123112	0.006372542
42240	53.61299	50.40827	3.204717	0.005873166
42250	53.58052	50.4637	3.116819	0.00641277
42260	53.63301	50.50528	3.127734	0.006343154
42270	51.78997	48.81253	2.977443	0.007371843
42280	50.2636	46.86606	3.39754	0.004843175
42290	51.68761	48.71524	2.972371	0.007409326
42300	52.74626	49.45634	3.289921	0.005393472
42310	50.48823	47.56821	2.920023	0.007807519
42320	53.53434	50.42541	3.108937	0.006463517
42330	53.70602	50.55011	3.155907	0.006166942
42340	53.46104	50.23224	3.228797	0.005733425
42350	53.63524	50.43543	3.199808	0.005902064
42360	53.6627	50.52705	3.135657	0.006293097
42370	50.33266	47.41871	2.913954	0.007855053
42380	52.79007	49.7539	3.036169	0.006951389
42390	53.64242	50.44435	3.198071	0.005912328
42400	53.45355	50.2238	3.229751	0.005727963
42410	53.7038	50.54993	3.153867	0.006179536
42420	52.26509	49.26223	3.002861	0.007186828
42430	52.94528	49.66882	3.276454	0.005466598
42440	52.87778	49.59658	3.281206	0.005440684
42450	53.58595	50.37599	3.209965	0.005842421
42460	53.70866	50.54935	3.15931	0.006145992
42470	53.4906	50.26572	3.224885	0.005755899
42480	53.70305	50.54978	3.153267	0.006183248
42490	53.70198	50.54952	3.152461	0.006188231
42500	53.69691	50.5477	3.14921	0.006208384
42510	53.13679	49.87515	3.26164	0.005548185
42520	52.79949	49.76265	3.03684	0.006946726
42530	53.33052	50.08678	3.243735	0.005648416
42540	53.69509	50.54689	3.148199	0.006214663
42550	53.54237	50.43214	3.110227	0.006455187
42560	52.67777	49.64936	3.028405	0.007005572
42570	53.5276	50.41973	3.107876	0.006470378
42580	51.37294	48.01525	3.357687	0.005040086
42590	52.81025	49.77264	3.037611	0.006941372
42600	53.56405	50.35025	3.213802	0.005820048
42610	53.52361	50.30343	3.220184	0.005783022
42620	53.70986	50.54365	3.166212	0.006103721
42630	50.62341	47.23793	3.385488	0.004901899
42640	53.70974	50.54791	3.161832	0.006130515
42650	52.79823	49.51167	3.286557	0.00541165
42660	53.70703	50.53556	3.171468	0.006071724
42670	47.78124	44.95316	2.828074	0.008559455
42680	52.52444	49.22113	3.303316	0.005321707
42690	51.62942	48.28232	3.347098	0.005093742
42700	53.40477	50.31364	3.091128	0.006579655
42710	52.92562	49.64776	3.277859	0.005458921
42720	53.37238	50.1331	3.23928	0.005673638
42730	53.70812	50.53808	3.170041	0.006080394
42740	52.87849	49.83588	3.042607	0.006906778
42750	53.69779	50.54807	3.149721	0.006205209
42760	53.25013	50.17588	3.074252	0.006691637
42770	52.51003	49.49251	3.017524	0.007082215
42780	51.99719	48.66657	3.330623	0.005178356
42790	53.6866	50.50237	3.184223	0.005994769
42800	51.55291	48.20258	3.350326	0.005077324
42810	52.49791	49.48115	3.016767	0.007087579
42820	51.97353	48.64179	3.331736	0.005172595
42830	53.70798	50.53773	3.170244	0.006079157
42840	52.9258	49.87961	3.046187	0.006882098
42850	53.58868	50.37921	3.209465	0.005845347
42860	53.67025	50.48002	3.190234	0.005958846
42870	53.46448	50.36573	3.09875	0.006529698
42880	53.47885	50.37813	3.100715	0.006516877
42890	52.63631	49.33957	3.296742	0.005356811
42900	53.41269	50.32059	3.092094	0.0065733
42910	53.01462	49.96142	3.0532	0.006834
42920	53.32199	50.07738	3.244611	0.005643474
42930	53.69755	50.51869	3.178855	0.006027036
42940	53.5152	50.40923	3.105974	0.006482698
42950	53.46612	50.36715	3.098971	0.006528252
42960	53.5678	50.35463	3.213168	0.005823741
42970	53.32922	50.24676	3.082465	0.006636906
42980	53.57572	50.45978	3.115941	0.006418404
42990	53.23429	49.98119	3.253101	0.005595764
43000	51.25219	48.30017	2.952028	0.007561602
43010	52.2047	48.88421	3.32049	0.005231092
43020	53.61748	50.4137	3.203777	0.005878685
43030	53.70902	50.54051	3.168514	0.006089685
43040	53.29987	50.22054	3.079328	0.006657759
43050	53.62079	50.49586	3.124927	0.006360988
43060	53.67653	50.53632	3.140207	0.006264527
43070	53.68271	50.54017	3.142542	0.006249922
43080	53.68641	50.5021	3.184303	0.005994292
43090	53.70945	50.5485	3.160951	0.006135915
43100	53.53612	50.4269	3.10922	0.00646169
43110	53.68177	50.5396	3.142171	0.006252241
43120	52.88281	49.83988	3.04293	0.006904551
43130	53.48344	50.38208	3.101356	0.006512702
43140	52.66862	49.37384	3.294777	0.005367345
43150	52.80206	49.76504	3.037024	0.006945448
43160	51.63859	48.29188	3.346707	0.005095734
43170	51.62725	48.28006	3.34719	0.005093271
43180	53.70361	50.52886	3.174754	0.006051805
43190	52.79742	49.76073	3.036693	0.006947751
43200	53.68003	50.49319	3.186834	0.005979137
43210	53.39848	50.30811	3.09037	0.006584648
43220	53.71003	50.54674	3.163288	0.006121597
43230	52.64578	49.61951	3.026268	0.007020556
43240	52.09203	49.09883	2.993202	0.007256582
43250	53.26516	50.1894	3.075756	0.00668158
43260	53.32288	50.2411	3.081777	0.00664147
43270	53.48674	50.38492	3.101821	0.006509675
43280	53.56583	50.45165	3.11418	0.006429717
43290	53.33919	50.09635	3.242834	0.005653509
43300	53.42812	50.3341	3.094013	0.006560699
43310	53.3304	50.24781	3.082593	0.006636052
43320	53.71008	50.54556	3.164515	0.006114087
43330	52.74945	49.45973	3.289717	0.005394571
43340	53.59771	50.38994	3.207763	0.005855302
43350	52.56691	49.26605	3.30086	0.005334795
43360	51.74553	48.40345	3.342076	0.005119385
43370	52.91868	49.87304	3.045642	0.00688585
43380	53.70904	50.54056	3.168477	0.006089908
43390	53.30411	50.22433	3.079774	0.006654788
43400	53.70998	50.54437	3.165606	0.006107422
43410	53.68732	50.54286	3.144461	0.006237939
43420	53.66794	50.53065	3.137291	0.006282827
43430	53.36089	50.27491	3.085984	0.006613586
43440	52.86487	49.82327	3.041595	0.006913775
43450	52.26443	49.2616	3.002822	0.007187103
43460	53.52136	50.41445	3.10691	0.00647663
43470	52.71079	49.41862	3.292164	0.005381388
43480	51.90284	48.91965	2.983184	0.007329638
43490	53.58544	50.46771	3.117736	0.006406895
43500	52.71845	49.68728	3.031168	0.006986238
43510	53.26713	50.19118	3.075955	0.006680248
43520	52.73532	49.4447	3.290617	0.005389718
43530	53.62494	50.42277	3.202162	0.005888188
43540	53.64817	50.51663	3.131544	0.006319038
43550	53.51102	50.40567	3.105345	0.006486775
43560	53.70962	50.54818	3.161448	0.00613287
43570	52.81594	49.53055	3.285387	0.005417983
43580	53.64801	50.51651	3.131499	0.006319319
43590	53.67397	50.53467	3.139303	0.006270193
43600	53.22293	50.15134	3.071588	0.006709488
43610	53.70769	50.53706	3.170637	0.006076774
43620	53.48222	50.38103	3.101185	0.006513819
43630	53.31723	50.07213	3.245096	0.005640734
43640	53.6241	50.42176	3.202346	0.005887104
43650	53.60591	50.48415	3.121753	0.006381208
43660	53.01044	49.73878	3.271655	0.005492894
43670	53.70557	50.53254	3.173028	0.006062258
43680	53.33278	50.24993	3.082853	0.006634331
43690	53.28582	50.0376	3.248221	0.005623137
43700	53.70608	50.53356	3.172516	0.006065362
43710	53.15021	50.08541	3.064802	0.006755172
43720	53.62953	50.4284	3.201131	0.005894261
43730	53.62953	50.4284	3.201131	0.005894261
43740	53.71006	50.5464	3.163661	0.00611931
43750	53.50586	50.40128	3.104579	0.006491744
43760	53.7036	50.52884	3.174763	0.006051751
43770	52.83489	49.7955	3.039394	0.006929009
43780	53.35376	50.26858	3.085179	0.006618917
43790	53.66554	50.52901	3.136532	0.006287597
43800	51.49382	48.53074	2.963088	0.007478431
43810	52.07559	48.74872	3.326875	0.0051978
43820	53.4072	50.31578	3.091424	0.006577709
43830	53.62831	50.50168	3.12663	0.006350162
43840	53.70716	50.53585	3.17131	0.006072683
43850	53.09629	49.83133	3.264964	0.005529771
43860	53.67895	50.53786	3.141094	0.006258974
43870	51.25248	48.30044	2.95204	0.007561506
43880	52.85263	49.81194	3.040692	0.006920022
43890	53.70251	50.54966	3.152855	0.006185792
43900	53.53726	50.31914	3.218118	0.005794983
43910	53.46006	50.36191	3.098157	0.006533568
43920	53.60709	50.40117	3.20592	0.005866105
43930	53.24861	50.17451	3.074101	0.006692649
43940	53.63607	50.43645	3.199613	0.005903219
43950	53.59988	50.39254	3.207343	0.005857761
43960	51.61175	48.64306	2.968689	0.007436656
43970	53.02707	49.97285	3.054217	0.006827054
43980	52.37864	49.36914	3.009498	0.007139282
43990	52.99492	49.7221	3.272819	0.005486507
44000	53.70751	50.5499	3.157606	0.006156476
44010	53.19357	50.12478	3.068793	0.006728268
44020	52.61143	49.58742	3.024007	0.007036447
44030	53.64577	50.51486	3.13091	0.00632304
44040	53.15275	50.08772	3.065031	0.006753625
44050	53.71005	50.54652	3.16353	0.006120112
44060	53.19243	49.93556	3.256868	0.005574723
44070	53.63948	50.51017	3.129308	0.006333179
44080	53.68819	50.54335	3.144843	0.006235555
44090	53.68926	50.5062	3.183061	0.00600174
44100	53.46993	50.37044	3.099489	0.006524873
